,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_Months,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Creative_professionals,Business_professionals,Technical_professionals,Service_professionals,Early_months,Spring_months,Summer_months,Good_credit_mix,Standard_credit_mix,Small_value_payments,Medium_value_payments,Large_value_payments,Credit_Score
2129,28,10.85804238631073,8.347161405069267,7,8,21,7,27,9,11.71,9,7.451897683478603,37.7473612510879,218,1,5.460161179641326,5.68748385577169,5.201440948845725,1,0,0,0,1,0,0,0,1,1,0,0,Poor
2130,55,11.733055680745748,9.24041603091555,5,2,10,4,4,12,5.76,2,6.9461391035803235,33.0331107072961,308,0,5.771691104759108,6.5533911469470665,5.69653227921032,1,0,0,0,1,0,0,1,0,1,0,0,Good
2131,21,10.15250272844989,7.641053428975352,7,5,6,1,16,20,7.3,3,7.016663494105616,28.6326233338694,229,1,2.7134221502161404,4.754764168891551,5.905297883838361,1,0,0,0,1,0,0,0,1,1,0,0,Standard
2132,33,10.228994893807625,7.820394686209734,7,4,10,2,30,20,6.69,3,7.227132220174712,37.5611361825308,293,1,3.8149682112804237,5.153152098837099,5.770623500689397,1,0,0,0,1,0,0,0,1,1,0,0,Standard
2133,26,10.122562839674384,7.675487996215143,3,3,17,1,6,12,8.25,1,4.964730961905281,31.2503546863651,384,1,2.6854203550356166,3.966624287167883,6.011309241767364,0,1,0,0,0,0,1,0,1,1,0,0,Standard
2134,32,12.039010706290705,9.539101046021806,2,4,11,4,7,4,3.36,4,6.563037138147073,35.2014257782256,316,0,5.720555385593566,6.519408871153075,6.501280131343386,0,0,0,0,0,0,1,1,0,1,0,0,Good
2135,34,9.86252492312725,7.40292397017208,8,8,22,7,53,22,16.65,8,8.249771157971816,34.993005474878,20,1,4.268196254713315,5.114972557931992,5.376150911182425,0,1,0,0,1,0,0,0,0,1,0,0,Poor
2136,29,11.085947914665129,8.639290167894263,3,5,12,2,16,5,7.1,1,5.843312506084124,23.4542441745533,205,0,4.6541392531264805,5.3715330421827625,6.281744241592811,0,0,1,0,1,0,0,1,0,1,0,0,Good
2137,38,9.250867923152251,6.35749558597074,3,6,5,5,6,16,19.18,4,7.001755510269327,31.2697279284577,232,1,3.7065727904384933,4.013653247744411,5.527909140039771,0,0,1,0,1,0,0,0,1,1,0,0,Standard
2138,18,10.440124479997367,8.02499603094005,4,5,10,3,25,0,2.35,4,7.184811092192618,26.9133075383657,386,0,4.295191504027009,3.4197492237880738,6.0907054178929725,0,1,0,0,1,0,0,1,0,0,0,0,Poor
2139,48,11.037632029336027,8.514761236609951,5,7,13,4,17,8,12.04,8,7.28349630452405,38.7659288363335,260,1,5.287308523919119,5.428800100788238,5.808441363983871,0,0,0,0,0,0,1,0,1,1,0,0,Standard
2140,44,11.372543115182184,8.85450543227794,5,4,12,4,18,9,7.85,4,6.614913250156729,28.1306422544964,93,1,5.139607744122894,6.370161362149249,5.419593633708296,0,0,0,1,1,0,0,0,1,0,1,0,Standard
2141,26,10.552488991877746,7.999806647361049,6,6,14,2,13,15,9.44,12,6.881760318705052,37.3116407221687,240,1,4.1474194517882506,4.731822401582394,5.9693861767947,0,1,0,0,0,1,0,0,1,0,0,1,Standard
2142,44,9.702531649739564,7.3847640026618135,9,9,23,9,42,25,1.14,10,7.971413738386718,23.7106845823103,166,0,4.701675567948339,3.912962948060534,5.6381631205187706,0,1,0,0,1,0,0,0,0,0,1,0,Poor
2143,44,11.573748937602765,9.066923420686443,4,7,13,2,17,14,1.62,3,6.198600660276375,37.7849697430894,256,0,4.84364054473821,6.620380398572446,5.6320419475727945,0,0,1,0,0,0,1,0,1,1,0,0,Standard
2144,43,10.497590891844437,8.040772214974309,3,7,3,2,6,1,11.62,2,7.2969419425606254,37.6788352277865,328,0,3.664736106568137,4.374272349640306,6.068594816944621,0,1,0,0,0,1,0,1,0,0,0,0,Good
2145,28,11.089818245968592,8.604728375639345,4,3,18,4,8,16,4.26,4,6.992620187288559,26.2992553221659,387,0,5.286078200791178,4.974458806871557,6.13881229312401,0,0,0,0,0,1,0,0,1,1,0,0,Standard
2146,33,9.712258642798403,7.15428131675346,10,8,28,9,16,21,5.0,7,7.825768526474097,33.9723497351653,123,1,4.185177755964958,4.398066157711071,5.4846249805265295,0,0,0,0,1,0,0,0,0,1,0,0,Poor
2147,27,9.751565512445422,7.44877566777101,4,4,17,4,6,21,12.72,6,5.779940724505814,35.9778061626676,221,1,3.5264802822316232,3.9113965124243744,5.822463234162816,0,0,1,0,0,1,0,0,1,0,1,0,Standard
2148,37,10.711074185201733,8.225899939832011,10,7,17,5,37,24,6.32,7,7.7764972757947755,40.2355726140927,187,1,5.10417871536057,3.758417743368354,6.030827037499292,0,0,1,0,1,0,0,0,0,0,1,0,Poor
2149,38,10.48206443730969,8.069810958101048,5,7,19,2,14,13,15.45,4,6.48891613582852,30.08286814492,191,1,4.054354819836543,5.465456192687799,5.689068504201922,1,0,0,0,1,0,0,0,1,0,0,1,Standard
2150,46,9.963157836764333,7.443748036881679,5,4,10,2,10,3,10.78,3,6.491815502579952,25.7863921330668,308,0,3.3631815323857643,3.9881261263388446,5.852431746624529,0,0,1,0,1,0,0,1,0,1,0,0,Poor
2151,41,11.157177519806764,8.689252829929814,7,10,16,8,54,24,26.61,7,8.259256311601222,36.9560080116805,153,1,5.966770370752991,5.893742863625226,4.7083631372123405,1,0,0,0,1,0,0,0,0,0,0,1,Standard
2152,25,9.768955087577286,7.074856734318161,6,6,29,5,47,23,22.18,9,7.948318168765688,37.1671582305888,69,1,3.9480310100516736,4.259089131895154,5.543647740601225,0,1,0,0,1,0,0,0,0,1,0,0,Poor
2153,30,10.945422958468399,8.447306349027775,7,5,24,4,20,22,7.24,13,7.587969184130183,33.0471227241227,235,1,4.7322532275551685,4.825594059835369,6.190393340578463,1,0,0,0,0,0,1,0,0,1,0,0,Poor
2154,44,11.105288900957246,8.595912870427044,8,4,7,3,26,13,15.95,5,6.329952607732924,31.9542324084156,186,1,4.762925829416095,5.468861521195005,6.101825646099805,0,0,1,0,0,1,0,0,1,1,0,0,Standard
2155,16,9.724651215302645,7.307026522430644,7,4,11,2,6,15,7.27,5,6.915862327876034,27.7038486570111,237,1,2.917369081512989,5.138953152389977,5.521637191416034,0,0,0,1,0,1,0,0,1,1,0,0,Good
2156,38,11.024333824083975,8.524846827477926,5,7,9,4,24,11,5.19,5,7.123261741833745,29.1626403666242,329,0,5.127501874532143,6.245500505782242,4.69646153902677,1,0,0,0,0,1,0,0,1,1,0,0,Standard
2157,39,9.122494465045106,6.788128669988257,6,8,18,4,24,14,8.6,10,7.349192238659903,29.4331492937915,135,1,3.0950883363081227,4.6948548705034705,5.510412282410787,0,0,0,1,1,0,0,0,1,1,0,0,Standard
2158,38,11.511378268679092,9.059569806454059,1,1,11,2,9,5,4.84,1,6.656855050622885,35.3229916246256,245,0,4.916135783530124,4.78547306619308,6.7379306333311275,0,1,0,0,1,0,0,1,0,0,0,0,Good
2159,34,10.015634066139148,7.667374071991619,5,5,10,2,5,9,7.24,0,7.294907050250347,30.656678936845,295,0,3.4641032915383776,4.828202244552895,5.789385882947935,0,0,0,1,1,0,0,1,0,0,0,1,Standard
2160,25,11.558060385439905,9.045592489619379,7,6,14,4,19,9,-0.409999999999999,7,7.256889865746884,33.1368107130764,217,0,5.811435391625668,4.982528084192842,6.410448755589083,0,1,0,0,0,1,0,0,1,0,0,0,Standard
2161,56,10.402377124208861,7.831942418671388,8,6,11,4,20,15,4.95,0,4.898511216291551,30.7667399275448,214,0,4.376834535858734,4.0199358352636025,5.904540465104604,0,0,0,1,1,0,0,0,1,0,1,0,Standard
2162,27,11.795888645946318,9.32231121619122,4,2,4,4,3,6,5.55,4,6.651584793402907,31.361526156849,220,0,5.898226707630371,5.523820544755474,6.611367317932871,1,0,0,0,0,1,0,1,0,0,0,0,Good
2163,17,9.099649564408443,6.144213351910316,6,3,14,2,25,9,11.26,7,7.631266762523501,37.4875086138165,127,1,2.446903334407115,4.0677038298962875,5.585847357119606,0,0,0,1,0,1,0,0,1,1,0,0,Poor
2164,29,10.973382071862021,8.51688381022948,3,7,19,4,12,14,7.44,0,5.864880394998529,30.8581600094671,320,1,5.135281061698619,5.0934082754140295,6.033059815469733,0,0,1,0,0,1,0,0,1,0,1,0,Standard
2165,43,11.86692407070875,9.393823198679597,8,5,11,2,23,18,1.65,1,6.443447398121184,34.2345957135061,366,0,4.8235022397664675,4.68248240773471,7.097512780295053,0,0,0,1,0,0,1,1,0,0,0,0,Standard
2166,16,9.85929268878215,7.506378845313932,5,5,17,2,25,9,14.4,8,6.969837661278681,28.5438974591009,289,1,3.2631350347202805,5.274398474832987,5.52368619585863,1,0,0,0,0,0,1,0,1,1,0,0,Poor
2167,23,11.74929540075168,9.25668532683428,7,7,18,2,18,6,8.84,7,5.599754404232153,30.87264654185,388,1,5.0051574636893585,5.867697246458673,6.678116836636603,0,0,0,0,0,1,0,0,1,0,1,0,Standard
2168,23,9.898456920096688,7.472673176336169,5,3,6,2,4,11,4.85,0,6.5716949575122285,38.9982310196395,329,0,2.840586798168425,3.8868516186916455,5.8862356416518,0,0,0,0,1,0,0,1,0,0,1,0,Poor
2169,26,8.928308971033216,6.7075243016446136,8,5,20,6,7,19,15.57,8,7.558360236276408,30.4964904718361,165,1,3.135464799080052,3.933754796689579,5.590077465976692,0,0,0,0,0,1,0,0,1,1,0,0,Standard
2170,27,11.071233569437078,8.602066826730153,6,4,7,1,28,15,9.11,1,6.958543445814242,39.358961370334,276,0,3.6305271491985094,5.36294710191355,6.315727290659042,0,0,0,1,1,0,0,0,1,1,0,0,Standard
2171,31,10.323181285279018,7.940521822096651,4,6,16,2,24,17,6.67,3,5.892969300358883,39.5231421190255,343,0,3.3983291543624032,4.419176799373321,6.058984396878165,0,1,0,0,0,1,0,0,1,1,0,0,Standard
2172,21,10.449084969208036,7.973177831539262,3,5,7,2,15,5,11.36,4,5.977669836085793,27.973878996961,342,0,3.5867738922422046,5.303506585290105,5.808288393870987,0,0,0,1,0,1,0,1,0,0,1,0,Standard
2173,39,10.301769590723655,7.782434816110555,8,4,7,6,18,13,4.94,7,4.203946072137182,23.437022447566,90,1,4.7566983921329085,5.006524788804751,5.4555982767005755,0,0,0,0,0,1,0,0,1,1,0,0,Standard
2174,52,11.593561135268214,9.100651893071076,3,5,10,3,17,4,0.84,2,7.28514322001841,41.53092240601,357,0,5.208118358979311,4.9942152517999805,6.691843366728978,1,0,0,0,1,0,0,1,0,0,0,0,Good
2175,42,11.180112405387435,8.699715005935053,1,3,4,4,1,6,2.24,2,7.104168743464309,35.6879626311415,196,0,5.1943478068216695,6.40299667551564,4.566620017497472,0,0,1,0,1,0,0,1,0,0,1,0,Good
2176,20,9.937960474282171,7.554399427889943,8,9,25,8,43,21,24.5,10,8.114210998321866,35.8730663180425,125,1,4.785296551566664,5.276578923027566,5.108827623430968,0,0,0,1,0,1,0,0,0,1,0,0,Poor
2177,44,9.880580426265956,7.304463546521956,3,2,8,3,20,11,5.14,1,6.714607327703308,35.7437430270034,382,0,3.836492217246304,4.453719895911437,5.724837874925189,0,0,0,1,1,0,0,1,0,1,0,0,Good
2178,19,11.551597950951376,9.083973727326674,5,6,11,2,6,15,8.21,5,7.217736858928685,40.0983027966263,356,1,4.73618342113449,5.982774263821632,6.446916614891854,0,0,0,0,0,1,0,0,1,1,0,0,Standard
2179,25,11.200049474295401,8.68499399721377,5,4,12,4,23,12,4.63,4,5.947799974621718,35.5704305300602,397,0,5.055742215917892,5.369705028784155,6.151945246336615,0,1,0,0,0,1,0,0,1,0,1,0,Standard
2180,25,11.118324923139987,8.673212410151134,4,3,21,7,28,17,9.77,10,7.430718937840246,38.972639157221,115,1,5.833543569811861,5.646259667506031,5.479084894387004,0,0,0,1,0,0,1,0,1,0,1,0,Poor
2181,29,10.254049701353376,7.658908361384825,7,4,7,2,30,10,9.4,2,7.243033946440129,26.3098515318854,321,0,3.3238491366987333,3.3404387140477865,6.006219446852894,1,0,0,0,1,0,0,0,1,0,1,0,Standard
2182,30,11.675731493251204,9.216097434908418,5,5,10,2,25,17,15.32,0,5.482803246171368,42.9624805149988,215,1,5.211956250365642,4.7352230093211345,6.854810332864184,0,0,1,0,0,1,0,0,1,0,0,0,Standard
2183,34,9.66989585898122,7.217058177745208,5,3,13,2,15,15,15.02,6,7.838650839244778,30.7495195790955,146,1,3.2678435376072423,3.986788418198443,5.846760321050131,0,0,1,0,1,0,0,0,1,1,0,0,Standard
2184,51,10.468956179146787,8.060157118794793,3,7,7,3,8,9,9.06,4,6.5101690508226575,29.166329278666,370,0,4.052044683183109,3.5842953069941434,6.159171185104081,0,0,0,1,1,0,0,1,0,0,1,0,Standard
2185,16,10.771259243483623,8.305565576438267,5,4,17,5,6,14,18.91,8,7.201334926499978,32.2578651357341,113,1,5.0699975757340505,4.459511866016162,6.0137487902716735,0,0,1,0,1,0,0,0,1,0,1,0,Standard
2186,49,11.909541132023618,9.421724653292918,3,4,1,1,13,8,9.66,0,6.8626846886132356,32.4230121305289,186,0,4.6929465143355475,6.065770413683919,6.872499145148489,0,0,0,1,0,1,0,1,0,0,0,1,Standard
2187,21,10.19231659196973,7.731392199778466,4,7,10,4,12,21,13.85,8,6.848429812897322,38.7969099219482,339,1,4.284414925502576,4.8995420250153785,5.673628637547371,1,0,0,0,1,0,0,0,1,0,0,1,Standard
2188,21,8.965721620395133,6.653511206338024,8,7,30,5,35,23,0.92,8,7.135344931722816,27.1303600800496,65,1,3.4529545655635228,3.8614086697062837,5.629146527364855,1,0,0,0,1,0,0,0,0,0,1,0,Poor
2189,53,9.452815459248313,7.148345416331877,3,4,8,2,28,12,13.22,6,6.906704727345958,24.463630366682,285,0,2.5546867208489754,5.047436291488773,5.516286391820458,0,0,1,0,0,1,0,0,1,1,0,0,Standard
2190,21,9.798215366310476,7.13738375762815,7,9,31,2,19,19,23.34,12,7.707772834788039,37.6811443746691,237,1,3.2183335502940094,4.2679582344158655,5.701950961812133,0,0,0,1,1,0,0,0,0,0,0,1,Poor
2191,20,10.305358542867326,7.887595605667373,7,3,13,2,7,8,12.11,4,6.544472839257538,28.8758256476809,375,1,3.39985739335786,4.8184971952380895,5.920678069939136,0,1,0,0,1,0,0,0,1,1,0,0,Standard
2192,50,11.563875010282835,9.076227667565556,2,3,8,4,13,9,6.67,8,6.917765014011436,38.1292047186424,321,0,5.348300500733291,5.732813760905508,6.40589565071336,0,0,0,1,0,0,1,1,0,0,1,0,Standard
2193,40,9.832174670476093,7.4758781125110305,8,7,21,4,49,12,15.41,10,7.805772054547017,27.7203127460748,237,1,4.069333426565192,3.807808227520927,5.777421809055223,0,0,0,1,1,0,0,0,1,0,1,0,Standard
2194,45,9.248293936481765,6.999029294118371,7,10,15,5,60,21,24.51,15,8.271655758404156,28.3712186873985,156,0,3.5554255991062833,4.756418025135763,5.514338452234841,1,0,0,0,0,1,0,0,0,1,0,0,Poor
2195,53,10.44803727223346,8.007717766832059,5,6,19,2,3,9,11.44,2,6.649774393456727,36.6780299377354,281,1,3.8977033383444764,4.134757510740919,6.083683077446131,0,0,0,1,1,0,0,0,1,0,1,0,Standard
2196,38,10.917627420154615,8.456165300797869,3,4,5,4,28,12,8.4,8,4.561531728958262,33.2104772165715,297,1,4.704038030232152,6.047889400272153,5.331692270355243,1,0,0,0,1,0,0,0,1,0,0,1,Standard
2197,22,10.254341939853054,7.8804770676436275,7,7,6,3,30,19,8.42,4,6.3681357270504995,39.7456121909929,275,0,4.042331272336067,4.2908623587954,5.952008865436438,0,0,0,0,0,1,0,0,1,0,1,0,Standard
2198,36,11.926989496141756,9.423708601739213,2,7,3,4,12,2,2.03,6,5.032462015322363,24.5122731210876,334,0,6.592346130755559,6.427786005087213,6.3349629025821255,1,0,0,0,0,1,0,1,0,0,1,0,Good
2199,17,9.802787272204755,7.461644223618856,8,6,29,3,19,21,9.86,8,7.742302190443907,35.381584500665,113,1,3.7594026183685205,5.161052435383537,5.466920423119215,0,0,0,0,1,0,0,0,0,0,1,0,Poor
2200,32,9.665835510222838,7.271097778619768,8,6,18,2,18,15,7.02,11,7.377733907915367,27.4883203794523,74,1,2.9436877596883786,3.388980297733951,5.814701663904125,0,0,0,1,1,0,0,0,0,0,0,0,Poor
2201,30,10.423950190750094,7.945086549897569,9,8,27,8,50,23,6.42,9,7.6879880004481675,33.5250784901189,182,1,5.372276960937355,5.073835642671218,5.118167280103108,0,0,0,1,1,0,0,0,0,1,0,0,Poor
2202,34,11.037596320306706,8.56114691694373,3,6,13,4,12,17,11.46,4,4.910593939916029,27.6496686547442,191,0,5.177359083981817,4.2762888006123925,6.2601166499192615,0,1,0,0,0,1,0,0,1,0,1,0,Standard
2203,31,9.755625391793744,7.111987805404584,10,6,19,6,14,22,28.05,6,8.420100624102622,36.3318009688871,117,1,3.910425888068769,4.940929814443227,5.40644439968269,1,0,0,0,1,0,0,0,0,1,0,0,Standard
2204,31,11.667284180299458,9.18473995996057,2,4,6,3,6,14,0.139999999999999,3,6.999805605779951,33.1626787128659,336,0,5.4531928057458625,5.233378137118671,6.676827902906465,0,0,0,1,1,0,0,1,0,0,0,0,Standard
2205,35,11.856260385132511,9.371523976991584,5,7,2,3,15,9,9.96,6,7.004518947414445,25.6309622194383,295,0,5.6791535446094175,5.383432725444795,6.807305537955352,1,0,0,0,0,0,1,1,0,0,0,0,Poor
2206,28,9.142873835047764,6.700689083244463,10,5,19,4,61,22,16.48,11,7.508650099836996,37.2049099969114,196,1,2.759798011887985,4.029725620387485,5.701294231296516,0,0,1,0,1,0,0,0,0,1,0,0,Poor
2207,28,10.355513357269885,7.96525183786438,6,5,5,2,20,20,11.03,2,6.784660661819426,26.9841987636729,197,1,3.8802839702329495,5.85590352961357,5.1939957383263495,0,0,0,1,1,0,0,0,1,1,0,0,Standard
2208,16,11.027882103812779,8.549386868837928,8,5,31,5,35,13,5.15,6,7.338998589077006,28.8848527758314,131,1,5.035493906227915,5.839877086621501,5.630660150383706,1,0,0,0,1,0,0,0,0,1,0,0,Poor
2209,21,9.904851122451973,7.30783312403458,6,9,26,5,52,13,12.3,9,7.684664396147396,38.6841435717718,80,1,3.956502517904914,4.589215058572193,5.664704643403386,0,1,0,0,0,1,0,0,1,1,0,0,Poor
2210,25,10.877755263134565,8.359925742840845,8,7,16,8,35,23,26.85,10,8.168735819129992,36.9869337183528,142,1,5.674041717087502,4.978433747321716,5.483891526214565,0,1,0,0,1,0,0,0,0,0,1,0,Standard
2211,45,10.841405129162517,8.314038524561068,8,9,25,6,44,24,27.67,9,8.196574618718191,32.6595485238049,128,1,5.505691615475771,5.772189214500412,4.7936989159276004,1,0,0,0,1,0,0,0,0,0,1,0,Standard
2212,26,10.719534655131918,8.152266437606244,7,7,26,6,16,15,10.23,10,7.445995660595464,32.1301519598517,100,1,5.359755809592294,4.682241536695108,5.6219895614386575,1,0,0,0,0,0,1,0,1,0,1,0,Poor
2213,18,9.811714858444788,7.251714300509031,4,4,4,2,9,7,5.46,4,6.740058260408524,37.1943863927619,378,0,3.2270949825898234,3.208723507023666,5.832170651492478,1,0,0,0,0,1,0,1,0,0,1,0,Poor
2214,42,10.44442134217893,7.853093355464835,7,7,25,6,32,14,26.68,8,8.184271045758425,25.5074592677297,86,1,4.945568677869493,4.1765921072894665,5.675637098714133,0,0,0,1,0,1,0,0,0,0,0,0,Standard
2215,23,10.470175700840112,7.894827814582691,6,5,12,4,17,18,8.0,1,6.065086686978596,39.1582420450843,308,0,4.570542849708243,4.000553838968452,5.932541748419673,1,0,0,0,0,1,0,0,1,1,0,0,Good
2216,31,9.909567531945408,7.40660801290078,8,6,20,9,32,25,22.36,8,8.49737204394856,26.8767040598629,105,0,4.800075810369072,4.472409970927606,5.3734060524645955,0,1,0,0,1,0,0,0,0,1,0,0,Standard
2217,44,9.686359621044474,7.133597851326605,3,4,13,1,9,11,11.84,0,6.833010180829821,28.2705703695981,334,1,2.5311205298057233,4.832019825882083,5.625122066180644,0,0,0,1,1,0,0,0,1,1,0,0,Standard
2218,27,10.48370005015994,8.050819233602718,4,4,7,1,6,16,13.03,0,4.503912353913864,36.6554315016197,302,1,3.348066834059826,5.786871411842189,5.518244201507487,0,0,0,1,0,1,0,0,1,1,0,0,Standard
2219,20,11.13268765575053,8.646727355757665,4,5,11,2,13,22,9.66,2,3.6921241842788253,42.1367581014661,192,0,4.609067055132333,4.665258633091554,6.401196383292673,0,0,1,0,1,0,0,0,1,0,0,0,Standard
2220,19,10.28272332623488,7.86759548242703,5,3,18,3,25,15,8.83,3,6.079109056960029,37.3429975804883,319,0,4.160916451894948,4.590519277363632,5.853500657788574,1,0,0,0,0,1,0,0,1,0,1,0,Standard
2221,21,11.343419358375055,8.883364765942,4,5,18,3,24,12,13.29,4,6.47053631125575,36.4677572041731,86,1,5.163636939335034,5.450557524958281,6.3340152870150535,0,1,0,0,1,0,0,0,1,0,1,0,Standard
2222,37,11.451619792541464,8.98153048475964,4,4,14,3,22,10,11.96,0,6.7036542622452435,33.1509997418553,320,0,5.283876025009872,5.215896259659038,6.483367938027422,1,0,0,0,0,1,0,0,1,0,0,0,Poor
2223,25,9.676384296930182,7.059672752774286,6,8,24,7,52,23,24.18,11,7.984213979008806,25.6763332005774,129,1,3.987566757400204,4.1727700248495125,5.661528664057819,0,0,1,0,1,0,0,0,0,1,0,0,Standard
2224,26,11.204104192406637,8.747712144134644,3,7,9,4,16,11,16.44,7,7.583568083605761,23.8742695812756,73,1,5.299842355299043,5.630648751679785,6.0648973282742915,0,0,0,0,1,0,0,0,1,0,1,0,Standard
2225,55,11.523990026323123,9.059523296178186,8,6,4,2,14,20,1.42,2,5.99018873360393,31.9597758316203,347,0,4.96881790515243,6.239155274306044,6.160622332847203,0,0,0,1,0,1,0,1,0,0,0,1,Good
2226,45,9.587694029923272,6.9051017615165735,8,9,15,4,47,12,17.9,12,7.3493787236435795,35.0740825096703,75,1,3.8316430363656138,4.646329054075774,5.478114713358116,0,0,1,0,0,1,0,0,1,1,0,0,Poor
2227,27,10.64777760367053,8.077212463820992,4,6,3,3,23,7,11.73,1,6.842096130175863,26.5084672134967,233,0,4.154056576762766,5.94411055168443,5.116991411529226,0,1,0,0,0,1,0,1,0,1,0,0,Poor
2228,19,11.152485155216528,8.714634860999277,6,10,26,5,15,20,16.16,6,8.485293772066393,34.3561163044444,81,1,5.2272142801056924,6.2539839587509505,5.208322317450155,0,0,1,0,0,0,1,0,0,0,1,0,Standard
2229,19,11.25038806551574,8.786631860350404,10,8,32,9,42,20,18.45,11,8.472061925307884,30.2122270670132,125,0,6.356592378178584,4.485701690791464,5.478955028348763,0,0,1,0,1,0,0,0,0,0,1,0,Poor
2230,45,10.640926939460233,8.143602406544012,4,4,3,3,12,1,9.16,4,7.03671122017484,30.1412766846002,391,0,4.223573625049046,3.149215913281957,6.1995643675166905,1,0,0,0,0,0,1,1,0,0,0,0,Standard
2231,44,10.613453501344594,8.19750294612906,8,4,19,1,16,18,12.93,7,7.171464792043008,26.5369314079061,160,1,3.492464664413969,5.330565139178138,5.975755485766876,0,1,0,0,0,0,1,0,1,0,0,1,Standard
2232,42,9.602882334793858,6.975367197392157,10,7,22,9,35,17,25.32,7,8.283963950088221,37.3762651463329,127,1,4.396560538686961,3.453839048644549,5.497996738315522,0,0,1,0,0,1,0,0,0,0,1,0,Standard
2233,50,11.029766563328458,8.5053766502754,4,3,3,4,11,6,8.29,2,6.444385596372442,31.825826718542,263,0,4.855028552571369,6.0764638974054375,5.394788687383244,0,1,0,0,1,0,0,1,0,1,0,0,Good
2234,20,11.280803225605059,8.768119470302837,8,5,15,7,22,23,23.72,12,7.92351480435493,36.1495893516877,18,1,5.925311514059538,5.1162671057012465,5.833349820612238,0,0,1,0,0,1,0,0,0,0,0,0,Poor
2235,35,10.802254027655659,8.259531950376413,9,9,25,7,32,21,18.9,12,8.42333076311378,36.0593393207219,109,1,5.107739671196181,4.377194251121355,5.995251990226008,0,0,1,0,0,1,0,0,0,1,0,0,Poor
2236,37,9.219421513312374,6.633233451599359,5,6,18,2,22,16,11.21,4,6.75138213130178,25.3032556972014,253,0,2.7969972491224397,3.931382038686402,5.699174602331362,1,0,0,0,0,1,0,0,1,1,0,0,Standard
2237,48,10.312018954755853,7.73616625693653,1,3,9,2,5,2,-1.42,4,5.382152872460269,26.8727651404115,366,0,3.5767234950488405,5.239890705557764,5.685489757446659,0,1,0,0,0,1,0,1,0,1,0,0,Good
2238,34,9.232838383067401,6.894968036230321,9,6,22,6,24,20,2.38,8,7.384467604517796,36.9570995441971,96,1,3.7440949386237015,3.9540585096196117,5.684640799640263,0,0,1,0,0,1,0,0,0,1,0,0,Poor
2239,35,11.007142107586002,8.467220077837968,10,6,25,2,36,14,11.78,6,7.87722273048449,33.8516366316752,159,1,4.158115474817118,4.463531991651405,6.354166690975335,0,0,1,0,0,1,0,0,1,0,1,0,Poor
2240,38,11.140064807666015,8.612444581613698,3,7,16,7,6,8,12.58,8,7.159392988335419,34.9714157057237,236,1,5.617600728405185,4.822928104876369,6.017158653246831,0,0,1,0,1,0,0,0,1,1,0,0,Poor
